date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk
2017.03.27,10:30,Monday,Buy,1257.94,1256.55,1.39,-0.16,SL
2017.03.27,14:30,Monday,Buy,1258.05,1256.19,1.86,-0.21,SL
2017.03.28,14:30,Tuesday,Buy,1257.41,1252.42,4.99,-0.57,SL
2017.03.28,22:30,Tuesday,Sell,1251.0,1251.84,0.84,-0.1,SL
2017.03.29,06:30,Wednesday,Buy,1249.14,1246.96,2.18,0.25,1
2017.03.29,18:30,Wednesday,Sell,1252.15,1254.73,2.58,0.29,1
2017.03.29,22:30,Wednesday,Buy,1253.45,1251.6,1.85,-0.21,SL
2017.03.30,06:30,Thursday,Sell,1249.6,1250.63,1.03,-0.12,SL
2017.03.30,14:30,Thursday,Sell,1248.77,1251.37,2.6,0.3,1
2017.03.31,14:30,Friday,Buy,1244.75,1239.86,4.89,0.56,1
2017.03.31,18:30,Friday,Buy,1248.88,1244.14,4.74,0.54,1
2017.03.31,22:30,Friday,Sell,1247.57,1250.4,2.83,0.32,1
2017.04.03,02:30,Monday,Buy,1248.29,1247.13,1.16,-0.13,SL
2017.04.03,14:30,Monday,Buy,1247.72,1244.19,3.53,0.4,1
2017.04.03,22:30,Monday,Buy,1253.3,1251.19,2.11,0.24,1
2017.04.04,06:30,Tuesday,Buy,1256.18,1254.43,1.75,0.2,1
2017.04.04,22:30,Tuesday,Buy,1256.21,1254.83,1.38,-0.16,SL
2017.04.05,06:30,Wednesday,Buy,1254.96,1253.65,1.31,-0.15,SL
2017.04.05,18:30,Wednesday,Buy,1247.24,1244.83,2.41,-0.28,SL
2017.04.07,06:30,Friday,Buy,1265.54,1261.63,3.91,-0.44,SL
2017.04.07,10:30,Friday,Sell,1264.31,1265.68,1.37,-0.15,SL
2017.04.07,14:30,Friday,Buy,1266.64,1261.28,5.36,-0.6,SL
2017.04.07,22:30,Friday,Buy,1255.2,1251.03,4.17,-0.47,SL
2017.04.10,02:30,Monday,Sell,1252.53,1255.99,3.46,0.39,1
2017.04.10,06:30,Monday,Buy,1254.25,1251.83,2.42,-0.28,SL
2017.04.10,10:30,Monday,Sell,1253.63,1255.07,1.44,0.16,1
2017.04.10,22:30,Monday,Buy,1254.64,1252.4,2.24,0.25,1
2017.04.11,02:30,Tuesday,Sell,1254.07,1257.28,3.21,-0.37,SL
2017.04.11,10:30,Tuesday,Buy,1257.02,1255.48,1.54,0.17,1
2017.04.12,02:30,Wednesday,Buy,1277.27,1272.89,4.38,-0.49,SL
2017.04.12,10:30,Wednesday,Sell,1273.05,1275.9,2.85,-0.32,SL
2017.04.12,14:30,Wednesday,Buy,1275.2,1271.45,3.75,0.42,1
2017.04.13,06:30,Thursday,Sell,1284.68,1288.08,3.4,-0.38,SL
2017.04.13,10:30,Thursday,Buy,1287.97,1283.53,4.44,-0.49,SL
2017.04.13,22:30,Thursday,Buy,1287.41,1285.98,1.43,0.16,1
2017.04.18,10:30,Tuesday,Buy,1286.52,1282.32,4.2,-0.47,SL
2017.04.18,22:30,Tuesday,Sell,1288.87,1292.35,3.48,0.39,1
2017.04.19,06:30,Wednesday,Sell,1284.48,1287.55,3.07,0.34,1
2017.04.19,18:30,Wednesday,Buy,1280.51,1276.36,4.15,0.46,1
2017.04.20,02:30,Thursday,Buy,1279.33,1277.83,1.5,-0.17,SL
2017.04.20,06:30,Thursday,Buy,1279.55,1277.05,2.5,-0.28,SL
2017.04.20,22:30,Thursday,Buy,1280.61,1279.08,1.53,0.17,1
2017.04.21,02:30,Friday,Buy,1280.87,1279.85,1.02,-0.11,SL
2017.04.21,06:30,Friday,Sell,1279.94,1280.89,0.95,-0.11,SL
2017.04.24,14:30,Monday,Sell,1269.14,1272.12,2.98,-0.34,SL
2017.04.24,22:30,Monday,Sell,1273.62,1276.76,3.14,-0.35,SL
2017.04.25,02:30,Tuesday,Buy,1274.22,1273.62,0.6,-0.07,SL
2017.04.25,10:30,Tuesday,Sell,1270.8,1273.9,3.1,0.35,1
2017.04.26,10:30,Wednesday,Buy,1264.22,1262.58,1.64,-0.19,SL
2017.04.26,14:30,Wednesday,Sell,1263.06,1266.0,2.94,-0.33,SL
2017.04.27,06:30,Thursday,Buy,1267.26,1265.44,1.82,-0.2,SL
2017.04.27,10:30,Thursday,Sell,1264.24,1267.27,3.03,0.34,1
2017.04.27,18:30,Thursday,Buy,1264.94,1261.19,3.75,0.42,1
2017.04.28,02:30,Friday,Buy,1264.78,1262.74,2.04,0.23,1
2017.04.28,06:30,Friday,Buy,1265.18,1264.26,0.92,0.1,1
2017.04.28,10:30,Friday,Buy,1266.42,1264.37,2.05,-0.23,SL
2017.04.28,22:30,Friday,Buy,1268.06,1266.31,1.75,-0.2,SL
2017.05.01,10:30,Monday,Buy,1263.01,1261.44,1.57,0.18,1
2017.05.01,22:30,Monday,Sell,1254.58,1258.04,3.46,0.39,1
2017.05.03,02:30,Wednesday,Buy,1256.45,1254.85,1.6,-0.18,SL
2017.05.03,18:30,Wednesday,Sell,1248.9,1251.76,2.86,-0.33,SL
2017.05.04,02:30,Thursday,Buy,1241.08,1236.85,4.23,-0.49,SL
2017.05.04,22:30,Thursday,Sell,1227.06,1229.58,2.52,-0.29,SL
2017.05.05,02:30,Friday,Buy,1228.49,1227.06,1.43,-0.17,SL
2017.05.05,10:30,Friday,Buy,1234.6,1230.94,3.66,-0.42,SL
2017.05.05,22:30,Friday,Buy,1228.6,1227.19,1.41,-0.16,SL
2017.05.08,02:30,Monday,Buy,1231.34,1220.44,10.9,-1.26,SL
2017.05.08,10:30,Monday,Buy,1232.97,1228.78,4.19,-0.48,SL
2017.05.10,02:30,Wednesday,Buy,1221.83,1219.61,2.22,0.26,1
2017.05.10,06:30,Wednesday,Buy,1222.46,1221.33,1.13,-0.13,SL
2017.05.11,10:30,Thursday,Buy,1221.55,1220.38,1.17,-0.14,SL
2017.05.11,14:30,Thursday,Buy,1223.46,1219.89,3.57,0.42,1
2017.05.11,18:30,Thursday,Buy,1223.97,1222.26,1.71,0.2,1
2017.05.11,22:30,Thursday,Sell,1223.41,1226.29,2.88,-0.34,SL
2017.05.12,02:30,Friday,Buy,1225.71,1223.41,2.3,0.27,1
2017.05.12,06:30,Friday,Buy,1226.87,1225.31,1.56,0.18,1
2017.05.12,22:30,Friday,Buy,1228.33,1227.25,1.08,-0.13,SL
2017.05.15,10:30,Monday,Buy,1232.35,1228.46,3.89,0.45,1
2017.05.16,02:30,Tuesday,Buy,1234.72,1229.23,5.49,0.63,1
2017.05.16,10:30,Tuesday,Buy,1234.82,1233.01,1.81,0.21,1
2017.05.16,18:30,Tuesday,Buy,1237.9,1233.45,4.45,0.51,1
2017.05.17,06:30,Wednesday,Buy,1243.06,1240.7,2.36,0.27,1
2017.05.17,10:30,Wednesday,Buy,1245.89,1241.77,4.12,0.47,1
2017.05.17,14:30,Wednesday,Buy,1258.09,1244.92,13.17,1.49,1
2017.05.17,18:30,Wednesday,Buy,1259.92,1254.96,4.96,-0.56,SL
2017.05.17,22:30,Wednesday,Buy,1260.29,1255.81,4.48,-0.51,SL
2017.05.18,06:30,Thursday,Buy,1259.33,1258.19,1.14,-0.13,SL
2017.05.19,02:30,Friday,Buy,1250.5,1245.79,4.71,0.54,1
2017.05.19,06:30,Friday,Sell,1249.4,1250.66,1.26,-0.14,SL
2017.05.19,10:30,Friday,Buy,1252.49,1247.7,4.79,0.55,1
2017.05.19,14:30,Friday,Buy,1252.7,1250.97,1.73,-0.2,SL
2017.05.22,06:30,Monday,Sell,1253.07,1254.43,1.36,-0.15,SL
2017.05.22,14:30,Monday,Buy,1259.4,1255.13,4.27,-0.48,SL
2017.05.22,18:30,Monday,Buy,1261.87,1257.87,4.0,-0.45,SL
2017.05.22,22:30,Monday,Sell,1259.05,1262.14,3.09,-0.35,SL
2017.05.23,02:30,Tuesday,Buy,1262.89,1259.05,3.84,-0.43,SL
2017.05.23,06:30,Tuesday,Sell,1262.33,1263.37,1.04,0.12,1
2017.05.23,14:30,Tuesday,Buy,1262.11,1258.52,3.59,-0.41,SL
2017.05.24,02:30,Wednesday,Buy,1251.94,1249.99,1.95,-0.22,SL
2017.05.24,10:30,Wednesday,Buy,1252.03,1247.55,4.48,0.51,1
2017.05.24,14:30,Wednesday,Buy,1252.76,1250.97,1.79,-0.2,SL
2017.05.24,18:30,Wednesday,Buy,1253.79,1249.54,4.25,0.48,1
2017.05.25,14:30,Thursday,Sell,1255.96,1258.76,2.8,0.32,1
2017.05.25,18:30,Thursday,Sell,1255.06,1258.04,2.98,-0.34,SL
2017.05.26,02:30,Friday,Buy,1256.49,1252.75,3.74,0.42,1
2017.05.26,18:30,Friday,Buy,1268.56,1264.34,4.22,-0.47,SL
2017.05.26,22:30,Friday,Sell,1266.72,1269.57,2.85,-0.32,SL
2017.05.29,02:30,Monday,Buy,1267.25,1266.1,1.15,-0.13,SL
2017.05.29,10:30,Monday,Buy,1267.59,1265.36,2.23,-0.25,SL
2017.05.29,18:30,Monday,Buy,1266.84,1265.34,1.5,-0.17,SL
2017.05.29,22:30,Monday,Buy,1266.95,1266.44,0.51,-0.06,SL
2017.05.30,02:30,Tuesday,Buy,1269.91,1264.98,4.93,-0.55,SL
2017.05.30,06:30,Tuesday,Sell,1267.45,1270.6,3.15,0.35,1
2017.05.30,14:30,Tuesday,Buy,1263.79,1259.02,4.77,0.54,1
2017.05.30,22:30,Tuesday,Sell,1262.57,1263.58,1.01,0.11,1
2017.05.31,06:30,Wednesday,Buy,1261.76,1259.28,2.48,0.28,1
2017.05.31,10:30,Wednesday,Buy,1264.88,1260.47,4.41,0.5,1
2017.05.31,14:30,Wednesday,Buy,1265.3,1263.3,2.0,0.23,1
2017.06.01,14:30,Thursday,Sell,1264.56,1267.89,3.33,-0.38,SL
2017.06.01,18:30,Thursday,Buy,1266.67,1262.18,4.49,-0.51,SL
2017.06.02,06:30,Friday,Sell,1260.17,1263.23,3.06,-0.35,SL
2017.06.02,22:30,Friday,Buy,1278.82,1276.57,2.25,0.25,1
2017.06.05,02:30,Monday,Buy,1280.2,1278.25,1.95,0.22,1
2017.06.05,10:30,Monday,Buy,1280.95,1278.92,2.03,0.23,1
2017.06.06,02:30,Tuesday,Buy,1283.03,1278.54,4.49,0.5,1
2017.06.06,06:30,Tuesday,Buy,1287.05,1282.61,4.44,0.49,1
2017.06.06,18:30,Tuesday,Buy,1294.41,1290.01,4.4,-0.49,SL
2017.06.07,06:30,Wednesday,Sell,1291.64,1293.02,1.38,-0.15,SL
2017.06.07,10:30,Wednesday,Buy,1292.8,1291.23,1.57,-0.17,SL
2017.06.07,14:30,Wednesday,Sell,1291.54,1292.9,1.36,-0.15,SL
2017.06.07,22:30,Wednesday,Sell,1286.41,1287.77,1.36,0.15,1
2017.06.08,06:30,Thursday,Buy,1288.75,1283.31,5.44,-0.6,SL
2017.06.08,14:30,Thursday,Sell,1274.03,1285.86,11.83,1.32,1
2017.06.08,22:30,Thursday,Buy,1277.95,1276.96,0.99,-0.11,SL
2017.06.09,06:30,Friday,Sell,1273.6,1276.1,2.5,0.28,1
2017.06.09,18:30,Friday,Buy,1269.37,1265.56,3.81,-0.43,SL
2017.06.12,06:30,Monday,Buy,1267.24,1266.15,1.09,-0.12,SL
2017.06.12,10:30,Monday,Buy,1269.76,1265.25,4.51,-0.51,SL
2017.06.12,14:30,Monday,Sell,1266.96,1270.0,3.04,0.34,1
2017.06.12,18:30,Monday,Buy,1267.49,1263.88,3.61,-0.41,SL
2017.06.12,22:30,Monday,Sell,1264.39,1267.79,3.4,0.38,1
2017.06.13,06:30,Tuesday,Buy,1266.21,1264.78,1.43,-0.16,SL
2017.06.13,14:30,Tuesday,Sell,1261.53,1264.47,2.94,-0.33,SL
2017.06.13,18:30,Tuesday,Buy,1266.82,1261.41,5.41,0.61,1
2017.06.14,06:30,Wednesday,Buy,1269.56,1267.75,1.81,-0.2,SL
2017.06.14,14:30,Wednesday,Buy,1275.42,1264.52,10.9,-1.22,SL
2017.06.14,18:30,Wednesday,Sell,1275.02,1278.2,3.18,-0.36,SL
2017.06.15,18:30,Thursday,Sell,1253.1,1256.2,3.1,-0.35,SL
2017.06.15,22:30,Thursday,Buy,1253.91,1253.09,0.82,-0.09,SL
2017.06.16,02:30,Friday,Sell,1252.36,1255.18,2.82,-0.32,SL
2017.06.16,06:30,Friday,Buy,1253.51,1251.52,1.99,0.23,1
2017.06.16,18:30,Friday,Sell,1253.52,1256.31,2.79,0.32,1
2017.06.16,22:30,Friday,Buy,1253.99,1252.6,1.39,-0.16,SL
2017.06.19,02:30,Monday,Sell,1252.3,1255.77,3.47,0.4,1
2017.06.19,10:30,Monday,Sell,1251.07,1252.48,1.41,-0.16,SL
2017.06.20,06:30,Tuesday,Buy,1246.1,1244.6,1.5,-0.17,SL
2017.06.20,10:30,Tuesday,Buy,1246.82,1245.43,1.39,-0.16,SL
2017.06.20,18:30,Tuesday,Buy,1242.82,1240.98,1.84,0.21,1
2017.06.20,22:30,Tuesday,Buy,1243.2,1242.01,1.19,0.14,1
2017.06.21,02:30,Wednesday,Buy,1245.99,1242.4,3.59,-0.41,SL
2017.06.21,18:30,Wednesday,Buy,1245.73,1241.88,3.85,0.44,1
2017.06.22,10:30,Thursday,Sell,1251.14,1254.15,3.01,0.34,1
2017.06.22,18:30,Thursday,Sell,1248.22,1251.53,3.31,-0.38,SL
2017.06.22,22:30,Thursday,Buy,1250.47,1246.37,4.1,0.47,1
2017.06.23,02:30,Friday,Buy,1251.35,1248.9,2.45,0.28,1
2017.06.23,06:30,Friday,Buy,1252.85,1250.38,2.47,0.28,1
2017.06.23,10:30,Friday,Buy,1256.56,1252.39,4.17,-0.47,SL
2017.06.23,14:30,Friday,Buy,1256.63,1255.88,0.75,-0.09,SL
2017.06.23,22:30,Friday,Buy,1256.53,1255.23,1.3,-0.15,SL
2017.06.26,02:30,Monday,Sell,1255.57,1258.2,2.63,0.3,1
2017.06.27,06:30,Tuesday,Buy,1245.26,1242.95,2.31,0.26,1
2017.06.28,02:30,Wednesday,Buy,1250.99,1245.67,5.32,-0.61,SL
2017.06.28,06:30,Wednesday,Buy,1251.54,1250.52,1.02,-0.12,SL
2017.06.28,18:30,Wednesday,Sell,1249.27,1250.72,1.45,-0.17,SL
2017.06.29,02:30,Thursday,Buy,1252.32,1248.76,3.56,-0.41,SL
2017.06.29,06:30,Thursday,Buy,1252.65,1251.06,1.59,-0.18,SL
2017.06.29,18:30,Thursday,Buy,1246.34,1242.22,4.12,-0.47,SL
2017.06.30,18:30,Friday,Buy,1242.81,1240.71,2.1,-0.24,SL
2017.07.03,10:30,Monday,Sell,1234.31,1237.01,2.7,0.31,1
2017.07.03,22:30,Monday,Sell,1219.86,1222.51,2.65,-0.31,SL
2017.07.04,02:30,Tuesday,Buy,1221.78,1219.86,1.92,0.22,1
2017.07.04,14:30,Tuesday,Sell,1222.4,1225.68,3.28,-0.38,SL
2017.07.04,18:30,Tuesday,Buy,1223.22,1222.39,0.83,0.1,1
2017.07.05,02:30,Wednesday,Buy,1228.24,1222.82,5.42,-0.63,SL
2017.07.05,14:30,Wednesday,Sell,1219.88,1223.34,3.46,-0.4,SL
2017.07.05,18:30,Wednesday,Buy,1223.67,1219.88,3.79,0.44,1
2017.07.06,06:30,Thursday,Buy,1225.55,1223.56,1.99,-0.23,SL
2017.07.06,18:30,Thursday,Sell,1223.67,1226.17,2.5,0.29,1
2017.07.06,22:30,Thursday,Buy,1224.15,1223.4,0.75,-0.09,SL
2017.07.07,06:30,Friday,Buy,1220.62,1218.91,1.71,0.2,1
2017.07.07,10:30,Friday,Buy,1221.88,1220.0,1.88,-0.22,SL
2017.07.07,22:30,Friday,Buy,1212.49,1208.95,3.54,-0.42,SL
2017.07.10,06:30,Monday,Buy,1211.23,1210.23,1.0,-0.12,SL
2017.07.10,18:30,Monday,Buy,1214.0,1209.14,4.86,-0.57,SL
2017.07.10,22:30,Monday,Buy,1214.22,1212.99,1.23,-0.14,SL
2017.07.11,06:30,Tuesday,Sell,1211.09,1212.5,1.41,0.17,1
2017.07.11,14:30,Tuesday,Buy,1211.03,1208.82,2.21,-0.26,SL
2017.07.11,22:30,Tuesday,Buy,1216.59,1214.71,1.88,0.22,1
2017.07.12,02:30,Wednesday,Buy,1218.58,1216.13,2.45,-0.29,SL
2017.07.12,06:30,Wednesday,Buy,1220.04,1218.01,2.03,-0.24,SL
2017.07.12,22:30,Wednesday,Buy,1220.42,1219.27,1.15,-0.13,SL
2017.07.13,02:30,Thursday,Buy,1221.98,1217.53,4.45,-0.52,SL
2017.07.13,10:30,Thursday,Sell,1221.83,1224.51,2.68,0.31,1
2017.07.13,18:30,Thursday,Sell,1218.48,1219.83,1.35,0.16,1
2017.07.13,22:30,Thursday,Sell,1216.12,1219.47,3.35,-0.39,SL
2017.07.14,02:30,Friday,Sell,1215.83,1218.69,2.86,-0.34,SL
2017.07.14,14:30,Friday,Buy,1231.5,1218.56,12.94,1.5,1
2017.07.14,22:30,Friday,Sell,1228.22,1229.24,1.02,-0.12,SL
2017.07.17,02:30,Monday,Buy,1231.3,1227.78,3.52,0.41,1
2017.07.17,06:30,Monday,Buy,1231.45,1229.48,1.97,-0.23,SL
2017.07.17,10:30,Monday,Sell,1230.01,1231.49,1.48,-0.17,SL
2017.07.17,18:30,Monday,Sell,1234.73,1236.14,1.41,0.16,1
2017.07.17,22:30,Monday,Sell,1232.89,1235.72,2.83,-0.33,SL
2017.07.18,02:30,Tuesday,Buy,1237.71,1232.52,5.19,0.6,1
2017.07.18,06:30,Tuesday,Buy,1237.86,1236.76,1.1,-0.13,SL
2017.07.18,14:30,Tuesday,Buy,1240.94,1235.98,4.96,-0.57,SL
2017.07.18,18:30,Tuesday,Buy,1242.06,1239.92,2.14,0.25,1
2017.07.18,22:30,Tuesday,Sell,1241.2,1244.66,3.46,0.4,1
2017.07.19,02:30,Wednesday,Sell,1240.62,1243.56,2.94,0.34,1
2017.07.19,06:30,Wednesday,Sell,1239.36,1242.06,2.7,0.31,1
2017.07.19,10:30,Wednesday,Buy,1240.13,1235.41,4.72,-0.54,SL
2017.07.19,18:30,Wednesday,Sell,1241.52,1242.73,1.21,0.14,1
2017.07.21,02:30,Friday,Buy,1244.63,1243.07,1.56,0.18,1
2017.07.21,06:30,Friday,Buy,1246.46,1244.19,2.27,0.26,1
2017.07.21,14:30,Friday,Buy,1250.2,1246.59,3.61,0.41,1
2017.07.24,02:30,Monday,Sell,1253.95,1257.27,3.32,-0.38,SL
2017.07.24,06:30,Monday,Buy,1254.44,1253.2,1.24,-0.14,SL
2017.07.24,10:30,Monday,Buy,1256.21,1251.6,4.61,-0.52,SL
2017.07.24,14:30,Monday,Buy,1256.24,1254.83,1.41,-0.16,SL
2017.07.25,02:30,Tuesday,Sell,1253.56,1256.61,3.05,-0.35,SL
2017.07.25,06:30,Tuesday,Buy,1256.86,1253.14,3.72,-0.42,SL
2017.07.25,18:30,Tuesday,Sell,1251.27,1254.6,3.33,0.38,1
2017.07.26,02:30,Wednesday,Sell,1248.14,1250.8,2.66,0.3,1
2017.07.26,06:30,Wednesday,Sell,1245.28,1248.61,3.33,-0.38,SL
2017.07.26,18:30,Wednesday,Buy,1250.65,1247.15,3.5,0.4,1
2017.07.27,02:30,Thursday,Buy,1263.16,1259.24,3.92,-0.44,SL
2017.07.27,06:30,Thursday,Buy,1263.26,1261.92,1.34,-0.15,SL
2017.07.27,10:30,Thursday,Sell,1261.34,1264.04,2.7,-0.31,SL
2017.07.27,18:30,Thursday,Sell,1260.62,1263.73,3.11,0.35,1
2017.07.28,02:30,Friday,Buy,1259.58,1258.07,1.51,-0.17,SL
2017.07.28,06:30,Friday,Sell,1259.15,1260.17,1.02,-0.12,SL
2017.07.28,18:30,Friday,Buy,1268.93,1264.57,4.36,-0.49,SL
2017.07.28,22:30,Friday,Buy,1269.73,1267.92,1.81,-0.2,SL
2017.07.31,02:30,Monday,Sell,1267.96,1271.13,3.17,-0.36,SL
2017.07.31,06:30,Monday,Buy,1268.82,1266.73,2.09,-0.23,SL
2017.07.31,14:30,Monday,Buy,1268.0,1266.13,1.87,0.21,1
2017.07.31,18:30,Monday,Sell,1267.06,1269.92,2.86,-0.32,SL
2017.07.31,22:30,Monday,Buy,1268.56,1266.98,1.58,-0.18,SL
2017.08.01,02:30,Tuesday,Buy,1269.17,1266.73,2.44,-0.27,SL
2017.08.01,06:30,Tuesday,Buy,1269.75,1268.43,1.32,-0.15,SL
2017.08.01,10:30,Tuesday,Sell,1267.1,1270.49,3.39,-0.38,SL
2017.08.02,10:30,Wednesday,Buy,1265.98,1264.22,1.76,-0.2,SL
2017.08.03,10:30,Thursday,Buy,1263.54,1259.52,4.02,0.45,1
2017.08.03,18:30,Thursday,Buy,1268.51,1266.83,1.68,0.19,1
2017.08.04,02:30,Friday,Buy,1268.44,1267.31,1.13,-0.13,SL
2017.08.04,10:30,Friday,Sell,1269.16,1270.36,1.2,0.13,1
2017.08.04,18:30,Friday,Buy,1258.11,1253.86,4.25,0.48,1
2017.08.04,22:30,Friday,Buy,1259.31,1257.01,2.3,-0.26,SL
2017.08.07,02:30,Monday,Sell,1258.25,1259.23,0.98,0.11,1
2017.08.07,18:30,Monday,Buy,1258.75,1256.88,1.87,-0.21,SL
2017.08.08,02:30,Tuesday,Buy,1260.19,1256.66,3.53,0.4,1
2017.08.08,06:30,Tuesday,Sell,1259.79,1261.02,1.23,-0.14,SL
2017.08.08,10:30,Tuesday,Buy,1260.9,1258.89,2.01,0.23,1
2017.08.08,14:30,Tuesday,Buy,1262.61,1260.48,2.13,-0.24,SL
2017.08.09,06:30,Wednesday,Buy,1265.22,1264.03,1.19,0.13,1
2017.08.09,18:30,Wednesday,Buy,1274.53,1270.08,4.45,0.5,1
2017.08.10,02:30,Thursday,Sell,1275.86,1278.41,2.55,-0.28,SL
2017.08.10,10:30,Thursday,Buy,1279.18,1277.48,1.7,0.19,1
2017.08.10,18:30,Thursday,Sell,1284.52,1287.95,3.43,-0.38,SL
2017.08.10,22:30,Thursday,Buy,1285.47,1283.46,2.01,0.22,1
2017.08.11,02:30,Friday,Buy,1285.49,1283.64,1.85,0.21,1
2017.08.11,06:30,Friday,Buy,1285.58,1284.48,1.1,-0.12,SL
2017.08.11,10:30,Friday,Buy,1287.77,1283.68,4.09,-0.45,SL
2017.08.11,22:30,Friday,Buy,1289.95,1287.58,2.37,-0.26,SL
2017.08.14,02:30,Monday,Sell,1287.26,1290.38,3.12,0.35,1
2017.08.14,14:30,Monday,Buy,1282.42,1278.26,4.16,-0.46,SL
2017.08.14,22:30,Monday,Buy,1281.41,1280.07,1.34,-0.15,SL
2017.08.15,06:30,Tuesday,Sell,1273.37,1276.32,2.95,0.33,1
2017.08.15,10:30,Tuesday,Buy,1274.11,1272.98,1.13,-0.13,SL
2017.08.15,18:30,Tuesday,Buy,1273.24,1268.92,4.32,-0.48,SL
2017.08.15,22:30,Tuesday,Sell,1270.35,1273.72,3.37,-0.38,SL
2017.08.16,06:30,Wednesday,Sell,1272.64,1274.1,1.46,0.16,1
2017.08.16,14:30,Wednesday,Buy,1272.84,1267.46,5.38,0.6,1
2017.08.17,14:30,Thursday,Buy,1286.44,1282.76,3.68,-0.41,SL
2017.08.17,22:30,Thursday,Buy,1287.0,1284.57,2.43,0.27,1
2017.08.18,02:30,Friday,Buy,1287.89,1285.65,2.24,0.25,1
2017.08.18,14:30,Friday,Buy,1297.67,1293.99,3.68,-0.4,SL
2017.08.21,02:30,Monday,Sell,1285.26,1285.87,0.61,-0.07,SL
2017.08.21,10:30,Monday,Buy,1288.23,1284.38,3.85,0.43,1
2017.08.21,18:30,Monday,Buy,1292.91,1288.55,4.36,-0.48,SL
2017.08.22,18:30,Tuesday,Buy,1285.82,1281.7,4.12,0.46,1
2017.08.22,22:30,Tuesday,Sell,1283.94,1286.46,2.52,-0.28,SL
2017.08.23,06:30,Wednesday,Buy,1285.63,1283.33,2.3,0.25,1
2017.08.23,14:30,Wednesday,Buy,1287.47,1286.14,1.33,0.15,1
2017.08.23,22:30,Wednesday,Buy,1289.83,1288.39,1.44,-0.16,SL
2017.08.24,02:30,Thursday,Sell,1288.06,1291.37,3.31,0.37,1
2017.08.24,14:30,Thursday,Buy,1289.26,1284.89,4.37,-0.48,SL
2017.08.25,02:30,Friday,Buy,1285.93,1284.81,1.12,0.12,1
2017.08.25,06:30,Friday,Buy,1287.37,1285.22,2.15,-0.24,SL
2017.08.25,10:30,Friday,Buy,1287.9,1285.6,2.3,-0.25,SL
2017.08.25,18:30,Friday,Buy,1292.4,1278.98,13.42,1.48,1
2017.08.25,22:30,Friday,Sell,1290.88,1293.38,2.5,-0.28,SL
2017.08.28,02:30,Monday,Buy,1294.65,1290.58,4.07,0.45,1
2017.08.28,06:30,Monday,Buy,1295.22,1293.62,1.6,0.18,1
2017.08.28,22:30,Monday,Buy,1309.41,1308.79,0.62,0.07,1
2017.08.29,06:30,Tuesday,Sell,1317.68,1318.46,0.78,-0.08,SL
2017.08.29,10:30,Tuesday,Buy,1320.2,1316.29,3.91,0.42,1
2017.08.30,02:30,Wednesday,Buy,1311.94,1307.29,4.65,-0.51,SL
2017.08.30,06:30,Wednesday,Sell,1310.27,1313.55,3.28,0.36,1
2017.08.30,10:30,Wednesday,Buy,1310.95,1306.06,4.89,-0.53,SL
2017.08.30,18:30,Wednesday,Buy,1308.19,1306.84,1.35,-0.15,SL
2017.08.31,10:30,Thursday,Buy,1305.7,1302.1,3.6,0.39,1
2017.09.01,02:30,Friday,Sell,1318.91,1322.12,3.21,-0.35,SL
2017.09.01,06:30,Friday,Buy,1319.35,1318.54,0.81,-0.09,SL
2017.09.01,14:30,Friday,Buy,1320.37,1316.82,3.55,-0.38,SL
2017.09.01,22:30,Friday,Buy,1325.06,1323.14,1.92,0.21,1
2017.09.04,18:30,Monday,Sell,1333.24,1335.91,2.67,-0.29,SL
2017.09.05,02:30,Tuesday,Buy,1335.76,1331.95,3.81,-0.41,SL
2017.09.05,06:30,Tuesday,Buy,1336.05,1334.75,1.3,-0.14,SL
2017.09.05,18:30,Tuesday,Buy,1338.26,1333.5,4.76,0.51,1
2017.09.05,22:30,Tuesday,Buy,1338.79,1337.65,1.14,0.12,1
2017.09.06,02:30,Wednesday,Buy,1339.11,1338.21,0.9,-0.1,SL
2017.09.06,10:30,Wednesday,Buy,1339.81,1336.04,3.77,-0.4,SL
2017.09.07,02:30,Thursday,Buy,1334.48,1332.28,2.2,0.23,1
2017.09.07,18:30,Thursday,Buy,1346.23,1342.04,4.19,0.44,1
2017.09.07,22:30,Thursday,Buy,1348.29,1344.36,3.93,0.42,1
2017.09.08,02:30,Friday,Buy,1348.93,1347.04,1.89,0.2,1
2017.09.08,18:30,Friday,Buy,1346.98,1342.47,4.51,-0.48,SL
2017.09.08,22:30,Friday,Buy,1346.99,1345.86,1.13,-0.12,SL
2017.09.11,06:30,Monday,Buy,1337.68,1336.36,1.32,-0.14,SL
2017.09.11,10:30,Monday,Buy,1338.24,1334.09,4.15,-0.44,SL
2017.09.12,06:30,Tuesday,Sell,1325.26,1326.31,1.05,-0.11,SL
2017.09.12,10:30,Tuesday,Buy,1326.58,1324.9,1.68,-0.18,SL
2017.09.12,14:30,Tuesday,Buy,1326.77,1322.27,4.5,0.48,1
2017.09.12,18:30,Tuesday,Buy,1328.62,1324.94,3.68,0.39,1
2017.09.12,22:30,Tuesday,Buy,1331.98,1328.12,3.86,-0.41,SL
2017.09.13,06:30,Wednesday,Sell,1330.42,1333.3,2.88,-0.31,SL
2017.09.14,06:30,Thursday,Buy,1320.92,1319.84,1.08,0.12,1
2017.09.14,22:30,Thursday,Sell,1328.21,1330.75,2.54,-0.27,SL
