date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2025-08-08,05:30:00,Friday,Buy,3392.37,3382.9,9.47,11.81,1.25,2,Stop Loss
2018-04-06,18:30:00,Friday,Buy,1332.1,1329.96,2.14,2.68,1.25,2,Stop Loss
2023-09-22,13:30:00,Friday,Buy,1926.14,1923.85,2.29,2.87,1.25,3,Stop Loss
2024-03-08,22:30:00,Friday,Buy,2177.3,2168.02,9.28,11.62,1.25,10,Stop Loss
2021-06-25,10:30:00,Friday,Buy,1782.64,1776.6,6.04,7.54,1.25,2,Stop Loss
2015-08-14,14:30:00,Friday,Buy,1118.24,1116.26,1.98,2.5,1.26,1,Stop Loss
2012-12-07,14:30:00,Friday,Buy,1700.83,1683.05,17.78,22.47,1.26,43,Stop Loss
2022-10-21,17:30:00,Friday,Buy,1652.0,1633.95,18.05,22.77,1.26,35,Stop Loss
2025-05-23,05:30:00,Friday,Buy,3323.85,3290.8,33.05,41.99,1.27,14,Stop Loss
2019-11-15,14:30:00,Friday,Buy,1466.06,1463.32,2.74,3.48,1.27,5,Stop Loss
2024-08-23,17:30:00,Friday,Buy,2510.97,2496.82,14.15,17.97,1.27,17,Stop Loss
2018-06-15,22:30:00,Friday,Buy,1279.97,1278.15,1.82,2.33,1.28,1,Stop Loss
2022-05-13,22:30:00,Friday,Buy,1811.35,1806.62,4.73,6.06,1.28,2,Stop Loss
2017-05-19,14:30:00,Friday,Buy,1252.7,1250.97,1.73,2.22,1.28,1,Stop Loss
2018-09-21,18:30:00,Friday,Buy,1197.03,1195.08,1.95,2.5,1.28,3,Stop Loss
2020-08-21,18:30:00,Friday,Buy,1939.01,1921.27,17.74,22.74,1.28,10,Stop Loss
2015-12-04,18:30:00,Friday,Buy,1082.86,1078.94,3.92,5.0,1.28,5,Stop Loss
2011-10-07,05:30:00,Friday,Buy,1657.15,1652.7,4.45,5.7,1.28,1,Stop Loss
2016-09-02,14:30:00,Friday,Buy,1324.19,1302.24,21.95,28.3,1.29,132,Stop Loss
2009-12-11,06:30:00,Friday,Buy,1136.45,1131.95,4.5,5.8,1.29,2,Stop Loss
2014-02-14,14:30:00,Friday,Buy,1319.57,1310.05,9.52,12.42,1.3,19,Stop Loss
